"score","text"
1,"last night gopdeb what topic merit attentionwhich were ignor hillaryclinton pdmfnb"
1," the gopdeb got my man ben carson out there like"
-2,"be a ignor close mind stupid fuck is the prerequisit for join gop gopdeb"
-1,"did last night realli happen or was it some kind of collect twitter fever dream gopdeb"
1," make it happen capn your respons at the gopdeb were spot on thank you rubio geniusatwork partyofthefutur"
1,"gopdeb winner megyn kelli car fiorina and hope hillari and berni financ team"
-1,"what the candid did wrong at the gopdeb"
0," im just hope i have an opportun to vote for by the time the ca primari cone around gopdeb car"
1,"veri obvious last night that want bush to win gave him softbal all night long nocred gopdeb"
0," ever think youd hear about pimp prostitut and drug dealer as taxpay in a gop debat mike huckabe made it happen"
1," as part of the luntz focus group i can report you receiv the most consist amp highest favor rate gopdeb"
0,"gopdeb cant help but think of smith from the matrix theyr multipli"
-1," look forward to potus whine amp trash talk on twttr after each summit meet he hold with world lead"
1,"if you think that your question to to begin gopdeb was fair amp balanc"
1," didnt see the gopdeb but heard it was entertain wwomd have more democrat debat om weneeddeb"
-3,"unless im mistaken admit that he would rather allow a woman to die than get an abort in that first question gopdeb"
0," recap of the gopdeb these tenmen want to make choic for all women goptbt"
1," gopdeb has shown republican have no answer for futuremor interest in turn back the clock on progress sctwe"
-1,"good peopl of the us how fuck dumb can you possibl be gopdeb"
1," doe respect life includ black live taken by polic gopdeb"
0," dodg those question like a first suspect lol gopdeb"
-2,"by smear oppon of whitegenocid as nazi libzi pervert the memoryoftheholocaust into a weapon to guarante genocidegopdeb"
0,"gopdeb rep r like minion search the guy who act the most evil make their boss could learn from that movi"
-1," status singl i broke up with last night goodby amp chris wallac gopdeb"
1,"chewbacca should be up there just roar everi onc in a while would fit right in gopdeb"
1," anoth perform like that and carlyfiorina will have polit oper of both side dig in her backgroun"
1," if i understand his statement correct mike huckabe believ fertil egg should be abl to vote gopdeb rwnj"
1,"if you are a woman and you vote for donald trump no gopdeb fridaynewstoundup"
0,"dem would never agre to let fox host a debat not bc of bias but becaus they are in the busi of not answer tough qs gopdeb"
2," who won the gopdeb the democraticparti won last night gop debat"
1,"gop debat news trump shock gop faith gopdeb donaldtrump"
0," will you tell the truth about dure tonigh"
2," i honest think you are so much better than the question you ask governor kasich gopdeb"
0," disappoint donaldtrump support should stop whine about the questionsand tell trump next time to actual prepar"
0," and need to free the acct kkkorgop is a legitim convo highlight real concern gopdeb"
0," it onli by the blood of jesus christ and cash from the koch brother that my sin are redeem scott walker c"
0,"christi happen in my state when we were run from the collaps south tower that day i had no idea we were in nj gopdeb"
1,"gop debat news trump shock gop faith gopdeb donaldtrump"
1,"fox news couldnt kill trump momentumamp may have onli made it stronger gopdeb"
2," trump say he doesnt have time for polit correct when question about his negat remark about women gopdeb"
1," i watch the gopdeb debat i know if you say someth often enough it must be true gerrymand gerrymand gerrymand"
-1," sorri bitch im go to and on broadway rather watch gopdeb"
-1,"gotta give prop he saw the same ambush we did at gopdeb and is call out on it"
-1,"cant wait to see which lannist they kill off in the next episod of gopdeb"
0,"watch that last night made me afraid of politicianseven more so donald trump gopdeb"
0,"the gopdeb candid honest terrifi me becaus if one is actual elect our countri will be fuck"
1,"gop debat news trump shock gop faith gopdeb donaldtrump"
0,"somewher in the whitehous gopdeb"
1,"john gambl is right gopdeb isnt a debat it a group interview control by the moder who get the most time on stage"
0,"one youth note that moder feed question to some of the candid to fit their talk point gopdeb"
-2," what the differ between the gopdeb moder and cooki monster cooki monster doesnt have s arm"
1,"gop debat news trump shock gop faith gopdeb donaldtrump"
0,"are there ani peopl of color in this gopdeb audienc im ask for a friend gopdeb"
-1," wait you guy what if gopdeb is a conspiraci to get all the liber to drink ourselv to death"
0," those elus word the tenmen in the gopdeb pretti much forgot to say middl class goptbt"
-1,"trump rail becaus if you lose the nomine back the parti cant the same be said for the general elect back the countri gopdeb"
-1," remind me again whi were oblig to import third world welfar case who wreck our school gopdeb"
4,"at gopdeb other treat trump like i treat my cranki toddler be nice stay calm and know he will find a new toy to play with soon"
-2," one white woman kill by an illeg immigr there should be a law black women die in polic custodi all live matter"
0,"gopdeb result fox cancel"
2,"trump evid of mexico send all the baddi is that he talk to a border patrol agent who confirm it gopdeb trump"
1," i should never be abl to tell from a debat who the moder dont support realli blew that yesterday g"
0," has democraci ever been more for sale than w a gop debat onli access to those who pay for cabl tv gopdeb"
-3,"berni sander for presid after watch that weak ass gopdeb last night everybodi in the is propaganda puppet"
1," im just look at this debat like gopdeb kkkorgop"
-1," is it a coincid that obamacar kill anoth job the day after the gopdeb"
-2," look my dad was a poor piec of shit so you know i get it gopdeb"
-1,"foxnew has one goal amp one goal onli profit the american tragedi is one whole polit parti is her guinea pig gopdeb"
0," news anchor ask at million of ppl who remain on assist than get a job talkpoverti gopdeb"
0," the facial express of donaldtrump couldv been an entir segment gopdeb"
-1,"and now for someth complet differ gop primari debat i doubt fox throw ani heat at these clown gopdeb uspoli"
-2," i am prolif gt i hate the concept of abort i have evolv gopdeb"
1," trump i had the common sens to leav atlant citi most of us have the common sens to never go there in the first pl"
0," resembl gopdeb"
0," recap of the gopdeb these tenmen want to make choic for all women goptbt"
0,"and the spinman perpetu the establish narrat gopdeb kellyfail frankluntz"
0,"st gopdeb is done amp no debat harri nilsson belong in the so jump into the fire"
1," look we have progress liber media outlet prais perform at the gopdeb nuff said"
-1," gopdeb how deep r skeletonsyr scam made m for pree ad"
1," i like that we live in a world where some peopl think ted cruz will ever be presid gopdeb"
0," when can we expect the huckabe white paper on the pimp tax askingforafriend gopdeb"
0,"okayal i realli learn from the republican debat is that that bell mean absolut noth gopdeb"
1,"gopdeb onli can b potus howev i see some realli great cabinet choic"
0,"donald trump is have a meltdown after megyn kelli and fox news cut him to piec dure the debat gopdeb"
1,"love the first gopdeb"
0,"so the usprezdeb i total think tan trump is a gaff to all the presidenti candid gopdeb"
0,"i wouldnt mind john kasich as my next presid kasichus kasich gopdeb"
-1," mike huckabe the purpos of the militari is to kill peopl and break thing gopdeb everyon right now"
2," you did an awesom at the gopdeb i thought you were profession and pleasant to watch great question btw standtal"
-1," huckabe say the militari is for kill peopl and break thing reaffirm he is prolif total make sens gopdeba"
1,"it just hilari watch the usual gop shill tri to undermin trump this morn ahahahahaha gopdeb gopclowncar"
2," donald trump is like your dirti old alchol uncl who somehow got elect mayor gopdeb"
1," his ace in the hole is ohio republican must win ohio gopdeb"
2,"you know it bad when trump come out look like a champ in this situat gopdeb"
1," jindal if you wanna come here do it legal learn english roll up your sleev and get to work gopdeb"
1,"gop debat news trump shock gop faith gopdeb donaldtrump"
1," thank made the donat everyon need to donat to plan parenthood after watch gopdeb"
0," xx when you leav the republican parti and becom a democrat gopdeb"
0," now this is a divis question gopdeb pronunci"
2," what are you go to do about the veteran god love us all thank you gopdeb"
3," trump to megyn kelli i dont have time for polit correct and neither doe this countri gopdeb trump"
0," rand paul is corner the smatter of applaus demograph gopdeb"
1,"gop debat news trump shock gop faith gopdeb donaldtrump"
-1,"just saw a limp balloon made me think of after the gopdeb last night debatesarehard sadclown yourefir"
0," as if it wasnt obvious last night gopdeb seal the deal is amaz they were a shand democraci"
0," straight outta compton commerci dure gopdeb fox news viewer across the countri call polic on their tvs"
1,"awwwww poor donald trump on gopdeb the question to me were not nice"
