"score","text"
-1," every candidate who wants to repeal obamacare should have to answer which americans lose their healthcare name your vi‚Ä"
0," the president cant tell us what we got in the iran deal except he gave an entire speech about it yesterday gopdebate"
0,"disappointed with  facilitators concentration on one person trump and overall feel of a reality show not a gopdebate"
0," they call me eato corleone  chris christie gopdebate"
0," funny memes weigh in on gopdebate a  collection   moredebatesplease Ä"
0,"is it me or has gov christie slimmed down even more gopdebate"
0,"not a senior nor a junior at the gopdebate last night was fit for the presidency straighttalk what msm does not have the guts to say"
-1," bush knocked down the towers thogopdebate kkkorgop"
0,"i read gopdebate  fact checks today  did anyone tell the truth"
1,"hey look the kochbrothers r on the stage standing between bencarson amp trump gopdebate"
0,"the next gopdebate i believe  deserves a seat at the big table  tcot rednationrising pjnet"
0,"going on  in  minutes to talk gopdebate and stewarts awful finale tune in "
0,"someone did a fact check on the debates last night they all get an f     gopdebate"
0," heres my take on the gop debate  gopdebate"
0,"since  wants to talk about campaign donations lets talk
 
gopdebate "
0,"listening to compton by  was more real than listening to the gopdebate"
-1,"gopdebate foxdebate donaldtrump megynkelly 
to start debate with a loaded sexist question was unfair amp disgusting "
1," obamacare extends the solvency of medicare and makes prescription drugs more affordable thats the care seniors deserve o‚Ä"
0,"republicans still talking about abortion like its the s gopdebate "
1,"gopdebate trumps am tweet brags of winning debate with a dumb panel by massive amount lessdumb panel would trounce him massively"
-1," pyrrhic victory got ratings lost viewers  gopdebate kellyfile chriscrowley"
-2,"my summary of gopdebate candidates from last night mouthbreathing pasteeating poster children for the banality of evil"
-2,"george bush may have hated black people but  hates all women

and mexicans

gopdebate whatadick ohmygodihatehimsomuch"
1,"best line of the night

marcorubio gopdebate "
0," we should respect life from beginning to end unless its in iran then nuke em hard gopdebate"
1,"finally had the opportunity to watch the gopdebate and i was honestly speechless"
1," moststupidq gopdebate  m illegals in this country amp chris wallace asks trump for proof that theyre crossin‚Ä"
1,"a rd grader can debate like our political candidates if we stress on specifics  like an implementation plan we hear crickets gopdebate"
1," the game aint worth winning if youre breaking all the rules gopdebate"
-2,"women shouldnt have body rights
oh yeah i will go full fucking cartoon fascist to deny women body rights
‚Äî gopdebate in brief"
1,"dallas is a sanctuary city for illegal immigrants i believe if i have the definition of ‚Äúsanctuary city‚Äù correct gopdebate"
-1,"expose him now then he is the clintons problem not ours dumptrump gopdebate jigisup  "
-1,"as much as i dont like  the gopdebate was all about ripping him apart the first question dragged on"
0," race was discussed for only seconds theres the republican party for you gopdebate"
-1," amazing how little attention was spent on police killing of black people defining national issue in at the moment gopd‚Ä"
0,"omfg huckabee called out obama for vilifying people who disagree with him the irony gopdebate"
1," gopdebate revealed trump isnt all that paul amp christie didnt belong there but fiorina did jeb is establishment c‚Ä"
1,"wait what there can be debate about who did best in last nights gopdebate but it certainly wasnt   "
-3,"lost in all the insanity of the gopdebate was how foxnews was completely shilling for the gop not pretending to be impartial shocked"
1,"god gives me unconditional love im going to give it to my family my friends and the people around me  kasich gopdebate"
1," surprises me again with his gaymarriage answer i like this guy gopdebate"
2,"these are great which is your fave  gopdebate  "
-1," and the projected losers in the foxdebate  gopdebate are   amp chris wallace"
1,"knew gopdebate ratings would be through the roof it was compelling theatre reality tv at its finest "
0," it is like miss america meets jerry springer gopdebate"
1," defunding planned parenthood is not something to be proud of gopdebate"
0,"none is talking justice in america gopdebate "
0,"john kasich is a rino
gopdebate"
1,"best anal  ysis you will read about last nights debates gopdebate  "
0,"trump the system is broken i know because ive taken advantage gopdebate"
1," ask trump where he got his blue collar message  gopdebate foxdebate greta Ä"
1,"   your attempts to put him down are hilariously desperate gopdebate trump"
-1," does god talk to you is the final question i swear i thought this was an elaborate  joke gopdebate Ä"
-1,"how are you pro life but bitch about funding programs that provide for these lives looking to see where they do that at gopdebate"
0," this is the saddest most incomprehensible tweet ive ever seen gopclowncar gopdebate  "
-1," jeb bush sucks gopdebate"
2,"skipped gopdebate drinking games last night in favor of plain ol drinking and after reading recaps feel even better about that decision"
-1," this season of the bachelorette sucks gopdebate "
0," i figured megyn kellys last question would be do you believe santa claus is white  gopdebate"
0," some countries dream of democracy and we make drinking games out of it gopdebate usausa"
1,"gop debate last night was interesting im super exciting to see where things go from here as we get closer to  gopdebate"
0,"a debate without moderation  gopdebate"
0," hosts hogged  of the speaking time at the gopdebate whos running for president oh yeah not the moderator‚Ä"
0," yes im a democrat and i still watched the gopdebate because i want to be an informed voter and know candidates positio‚Ä"
1,"before the gopdebate  focus groupers said they had favorable view of   amp   

after none did"
-2,"so  says we should respects all take care of the poor amp the sick bad news hes not getting the gop  nomination  gopdebate"
0,"candidates christian comments  
build a wall prostitutes illegals‚†probirth‚†cut medicare gopdebate"
-1," remember when reagan ignored the  americans who died of hiv during the s gopdebate"
3," waiting for trump to speak while listening to other candidates drivel is like sitting through air supply waiting for led ‚Ä"
0,"the donald in spite of megyn kelly won the debate
gopdebate"
1," trump basically said i bought them because they were for sale bnrdebates gopdebate "
0," drudge poll jeb bush confirmed as pathetic near last gopdebate tcot "
0,"gopdebate 
how could americans and world knows that the results are accurate and thres a transparency amp no manipulations   "
-1,"why is this sortacute little mexican fuck  a republican gopdebate"
1," its not whether you win or lose donald the only thing that matters in life is not winding up like you gopdebate"
0,"mere days after  releases cleanpowerplan climate remains a nonissue in gopdebate via icn  hearthepope"
0,"trumps the drunk guy no one wants at the party gopdebate"
-1,"lots of dangerous hotair from ideologue  nsa gopdebate"
-1," talks about common sense but repeatedly voted for an abortion ban that would make doctors into criminals ownit ‚Ä"
