"sentiment","text"
0,"the gop fuckups goin baaaack to back keep the wars goin baaaaack to back gopdebates meekvsdrake"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.288675134594813," dr carson remark on dc having half a brain best line gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.654653670707977,"

trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebates"
0.688247201611685," too busy enjoying my life to catch gopdebates which one of these draftdodging pricks called themselves the best patriot"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0," so  posed for adult picturesshould we bring that up gopdebate  gopdebates"
0," these debates will raise  s ratings because fox news is afraid of trump and it shows gopdebate gopdebâ€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.261861468283191," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ðÿ‡ðÿ‡ gopdâ€"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.412948320967011," it is very disappointing that fox news is not conducting a fair amp balanced debate ðÿ‡ðÿ‡ gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0,"what ever you think of  heâ€™s resilient as hell and a straight shooter

 

gopdebate gopdebates"
0.707106781186547," classy gopdebates  "
0.267261241912424,"retweeted donnie wahlberg 

enjoyed the gopdebates and am looking forward to the democraticdebates next"
0.301511344577764," enjoyed the gopdebates and am looking forward to the democraticdebates next"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
-0.25," so  posed for adult picturesshould we bring that up gopdebate  gopdebates woe wait a minute whâ€"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," so  posed for adult picturesshould we bring that up gopdebate  gopdebates woe wait a minute what"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.666666666666667,"  wrong he is begging his donors for money gopdebates"
0.458831467741123,"at the  markdonald trump explains why he will not run as an independent its just a leverage play gopdebates
"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," rand paul has william shatners old hairpiece from star trek  the wrath of khan gopdebate gopdebates"
0," fox news is obviously trying to influence the makeup of the republican field ðÿ‡ðÿ‡  gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0," fox news is obviously trying to influence the makeup of the republican field ðÿ‡ðÿ‡  gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.223606797749979," is it just me or does anyone else want to punch chris wallace in the face gopdebate  gopdebates ðÿ‡ðÿ‡"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0," an informed voter attends the gopdebates "
0," aaaaand about the question gopdebates "
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
-0.25," tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
-0.25,"tonight we learned that  thinks he can remove our civil rights to fight terrorism gopdebate  gopdebates"
0.654653670707977," trump should have said megyn ask these nine candidates if they plan to support me when i win the nomination
gopdebatâ€"
0.277350098112615," so donald trump is biff from back to the future  gopdebates womensrights  combover "
